Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
NO2,30,7,0.16199058775818487,1.0285385889666998,19.18340493756253,504.86377487257846,0.9999447261302187
NO2,30,8,0.16693693704568938,0.986194819271043,17.92212077432018,458.4775920911941,0.9999447261302187
NO2,30,9,0.15163772963740477,1.2005804935082571,16.631229432011928,424.5407665288743,0.9999447261302187
NO2,30,10,0.17218400748800236,0.8671667640658154,16.644511021580417,372.9079871513459,0.9999447261302187
NO2,31,2,0.745498340536543,0.163095529514919,29.430592984690435,1326.5021655435762,0.9999686570896059
NO2,31,3,0.19073495846979172,1.125620338737801,24.462586021588816,1001.2086271898957,0.9999686570896059
NO2,31,4,0.20454938388869034,0.9996336876958887,22.091508757559673,811.723583337814,0.9999686570896059
NO2,31,5,0.21662723950084609,0.8461478567522309,21.79250969692494,655.7147378194493,0.9999686570896059
NO2,31,6,0.18561727420841523,0.9494214571672169,19.98277243612637,578.2399664792471,0.9999686570896059
NO2,31,7,0.16196581614677702,1.0285970900060277,19.181362599108184,504.9184988241475,0.9999686570896059
NO2,31,8,0.16691360608397135,0.986247337590525,17.920208901191465,458.52829479423724,0.9999686570896059
NO2,31,9,0.15162150947457595,1.2006349361576718,16.62943012908808,424.58887595602545,0.9999686570896059
NO2,31,10,0.17215677151605302,0.8672263503698814,16.642314702682462,372.95860965092896,0.9999686570896059
NO2,32,2,0.7454933185071295,0.16309960338756258,29.429663047528997,1326.5440812095762,0.9999858215751368
NO2,32,3,0.1907317695844595,1.1256455996340933,24.46169142848716,1001.2474157855397,0.9999858215751368
NO2,32,4,0.20454147669983724,0.9996683512509761,22.09042459130721,811.764112153696,0.9999858215751368
NO2,32,5,0.21661727137484818,0.8461781623256968,21.791172147633695,655.7554336392095,0.9999858215751368
NO2,32,6,0.18560767637675984,0.9494494437041684,19.9814734006362,578.2785827709872,0.9999858215751368
NO2,32,7,0.16196034362265757,1.0286499692268964,19.17997920296979,504.9560538882848,0.9999858215751368
NO2,32,8,0.1669025026849556,0.9862993302832379,17.918753378504018,458.5664175316113,0.9999858215751368
NO2,32,9,0.1516113580668635,1.2006907894667065,16.627998129464732,424.62637178464325,0.9999858215751368
NO2,32,10,0.17214473372105063,0.8672792748448896,16.64070605151452,372.9955587973652,0.9999858215751368
NO2,33,2,0.7454904187805402,0.16310164982412262,29.429153401517677,1326.5670539367727,0.9999952289164817
NO2,33,3,0.190724698794948,1.1256640147455663,24.461133372695045,1001.2703116451337,0.9999952289164817
NO2,33,4,0.20453369118466627,0.999686531441701,22.089802818273878,811.787002378873,0.9999952289164817
NO2,33,5,0.216609096639852,0.8461939891624702,21.790413892935494,655.778293726397,0.9999952289164817
NO2,33,6,0.18559942554757275,0.9494699237725547,19.980698814613397,578.3011321086723,0.9999952289164817
NO2,33,7,0.1619506787421179,1.0286738327139149,19.17914475853227,504.9782309095789,0.9999952289164817
NO2,33,8,0.16689338772248527,0.9863200832125841,17.917948195340752,458.58746856216067,0.9999952289164817
NO2,33,9,0.1515992844493265,1.2007224863840094,16.62718210882516,424.64758232607176,0.9999952289164817
NO2,33,10,0.17213077062457652,0.8673019944166205,16.639775883667706,373.01673351244114,0.9999952289164817
NO2,34,2,0.7454892631373041,0.16310248189553117,29.42894456116335,1326.576467824061,0.9999990839075734
NO2,34,3,0.19072228857941012,1.1256714220212938,24.460904972459293,1001.2796873805568,0.9999990839075734
NO2,34,4,0.20453095818611197,0.9996939305541841,22.089546742174175,811.7964141735553,0.9999990839075734
NO2,34,5,0.21660640295984085,0.8462007507412099,21.790105978729226,655.7875999893208,0.9999990839075734
NO2,34,6,0.1855969009786569,0.9494778627687133,19.980387441436548,578.310239444014,0.9999990839075734
NO2,34,7,0.1619476117575644,1.02868527160642,19.178794263184628,504.9874977886211,0.9999990839075734
NO2,34,8,0.16688970010161816,0.9863298017041063,17.91759071596368,458.5966676481472,0.9999990839075734
NO2,34,9,0.15159503103817848,1.2007375490871244,16.62682956172029,424.65665761952715,0.9999990839075734
NO2,34,10,0.17212575544486985,0.8673128469474781,16.639373275437382,373.02581838848045,0.9999990839075734
NO2,35,2,0.7454890001684483,0.1631026779780247,29.428898602363358,1326.5785395245289,0.9999999322697687
NO2,35,3,0.19072173316522165,1.1256731317796869,24.460854372852427,1001.2817588107773,0.9999999322697687
NO2,35,4,0.20453034634370396,0.9996957153718449,22.089490789642213,811.7984755763895,0.9999999322697687
NO2,35,5,0.21660573664607374,0.8462024814548803,21.79003744061863,655.7896651108242,0.9999999322697687
NO2,35,6,0.18559633105249115,0.9494799013231717,19.980318203624858,578.3122594912123,0.9999999322697687
NO2,35,7,0.1619466019963856,1.0286876386086257,19.178717189137554,504.98953594193557,0.9999999322697687
NO2,35,8,0.16688871289178278,0.9863320152571199,17.917516372178426,458.598602183448,0.9999999322697687
NO2,35,9,0.1515936627234217,1.2007407243510881,16.62675022202664,424.6586918814103,0.9999999322697687
NO2,35,10,0.1721244392663957,0.867315326826289,16.639285037160157,373.0278108366244,0.9999999322697687
NO2,36,2,0.7454889793422194,0.16310268474255987,29.428894933181795,1326.5787049217531,0.9999999999999999
NO2,36,3,0.19072168951842403,1.1256732481892093,24.460850473962086,1001.2819207862437,0.9999999999999999
NO2,36,4,0.20453029616332236,0.9996958420979054,22.08948630696216,811.7986405352001,0.9999999999999999
NO2,36,5,0.21660568541076264,0.8462025665581965,21.790032219534343,655.7898244631496,0.9999999999999999
NO2,36,6,0.18559628155250635,0.9494800345852763,19.980312858878563,578.3124167236762,0.9999999999999999
NO2,36,7,0.161946544489552,1.0286878291981523,19.178711334734388,504.989692418367,0.9999999999999999
NO2,36,8,0.16688865098732492,0.9863321678788268,17.917510638200675,458.5987524443723,0.9999999999999999
NO2,36,9,0.15159358581248747,1.2007409499926496,16.62674439057059,424.65884368285026,0.9999999999999999
NO2,36,10,0.1721243383566151,0.8673155001315351,16.639278177506878,373.027966393926,0.9999999999999999
