Polutan,PCA,K,Variance,Silhouette,Davies_Bouldin,Calinski_Harabasz,Cluster_Min,Cluster_Max,Balance_Ratio,Ukuran_Cluster
NO2,3,4,0.7668278204637226,0.48179327485236273,0.4624092675251689,66.65842832088632,1,21,0.047619047619047616,1-2-13-21
NO2,3,5,0.7668278204637226,0.5067551183401081,0.3793425392761655,108.50905456283793,1,20,0.05,1-1-2-13-20
NO2,3,6,0.7668278204637226,0.46495855609284037,0.4263238335646873,129.4195467757367,1,19,0.05263157894736842,1-1-2-3-11-19
NO2,3,7,0.7668278204637226,0.41758892411444626,0.4727932213082016,146.58709296118795,1,15,0.06666666666666667,1-1-2-3-7-8-15
NO2,3,8,0.7668278204637226,0.4022769158564165,0.5077985927569686,168.97968468395263,1,12,0.08333333333333333,1-1-2-3-5-6-7-12
NO2,3,9,0.7668278204637226,0.37221953374088323,0.44388189385184323,174.5880850200094,1,12,0.08333333333333333,1-1-1-1-3-5-6-7-12
NO2,3,10,0.7668278204637226,0.35265844921697875,0.4101953934072924,181.92245998404147,1,12,0.08333333333333333,1-1-1-1-1-3-5-6-6-12
NO2,4,2,0.8238375269634219,0.8033150681656821,0.12063582959803953,43.54534797493876,1,36,0.027777777777777776,1-36
NO2,4,3,0.8238375269634219,0.3370275028237098,0.7621165398245714,42.11426955991659,1,20,0.05,1-16-20
NO2,4,4,0.8238375269634219,0.38085643019133664,0.6048995256354841,44.601336728571475,1,21,0.047619047619047616,1-2-13-21
NO2,4,5,0.8238375269634219,0.4092316993094706,0.49786182162498543,54.69815190502283,1,22,0.045454545454545456,1-1-2-11-22
NO2,4,6,0.8238375269634219,0.40902255567127366,0.5302014381563943,64.72453999019037,1,16,0.0625,1-1-2-6-11-16
NO2,4,7,0.8238375269634219,0.4203493425706491,0.561335531121614,75.00511535766576,1,16,0.0625,1-1-2-2-6-9-16
NO2,4,8,0.8238375269634219,0.35483479104757265,0.588616458014102,77.86616041656151,1,11,0.09090909090909091,1-1-2-2-5-6-9-11
NO2,4,9,0.8238375269634219,0.3101257882449754,0.5263684848725849,76.16067315158297,1,9,0.1111111111111111,1-1-1-1-2-6-7-9-9
NO2,4,10,0.8238375269634219,0.33927486592761796,0.5611010505776542,77.61209900856568,1,11,0.09090909090909091,1-1-1-1-2-3-3-5-9-11
NO2,5,2,0.8628860721197159,0.7880438744180244,0.13203306410360727,39.36310670017533,1,36,0.027777777777777776,1-36
NO2,5,3,0.8628860721197159,0.28499383892951213,0.8691366791002532,36.22124212130876,1,20,0.05,1-16-20
NO2,5,4,0.8628860721197159,0.3129960675540043,0.7214787860014693,36.66667779243246,1,19,0.05263157894736842,1-2-15-19
NO2,5,5,0.8628860721197159,0.3270060280425917,0.6220194958816193,40.84884957089122,1,20,0.05,1-1-2-13-20
NO2,5,6,0.8628860721197159,0.35428728446519886,0.6065098215262509,43.736445606989854,1,18,0.05555555555555555,1-1-2-5-10-18
NO2,5,7,0.8628860721197159,0.33464479546048265,0.6481280568249407,46.54738238541683,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,5,8,0.8628860721197159,0.32312093600837694,0.6584214196819199,47.050198402503575,1,12,0.08333333333333333,1-1-2-4-5-6-6-12
NO2,5,9,0.8628860721197159,0.32779499005717194,0.6607412986688799,52.28506756179662,1,11,0.09090909090909091,1-1-2-2-4-4-5-7-11
NO2,5,10,0.8628860721197159,0.3321162721042816,0.5465973688208325,51.87198813846819,1,12,0.08333333333333333,1-1-1-1-2-4-4-5-6-12
NO2,6,2,0.8931803023575684,0.777901595500666,0.1395220933737935,36.63081042492703,1,36,0.027777777777777776,1-36
NO2,6,3,0.8931803023575684,0.2587251246362678,0.9248882612941616,32.811828696227515,1,20,0.05,1-16-20
NO2,6,4,0.8931803023575684,0.2870411333504379,0.7646792889528127,32.045319017922345,1,21,0.047619047619047616,1-2-13-21
NO2,6,5,0.8931803023575684,0.30471375448596644,0.6529513746447566,34.50830972132442,1,22,0.045454545454545456,1-1-2-11-22
NO2,6,6,0.8931803023575684,0.270905688577569,0.7381466595671754,34.923351909783406,1,16,0.0625,1-1-2-6-11-16
NO2,6,7,0.8931803023575684,0.29315410729187835,0.7138766693447207,36.938101750562225,1,10,0.1,1-1-2-5-9-9-10
NO2,6,8,0.8931803023575684,0.2980006549304906,0.7444451036699102,38.008205032191945,1,9,0.1111111111111111,1-1-2-2-4-9-9-9
NO2,6,9,0.8931803023575684,0.2687200991617205,0.700039201519806,34.89801866038177,1,12,0.08333333333333333,1-1-1-2-2-3-6-9-12
NO2,6,10,0.8931803023575684,0.2923156902662411,0.6840954101123249,35.6678134882906,1,9,0.1111111111111111,1-1-1-2-3-4-4-6-6-9
NO2,7,2,0.9124981844732967,0.7713087987368759,0.14430361047764984,35.078110752562154,1,36,0.027777777777777776,1-36
NO2,7,3,0.9124981844732967,0.24259061271121554,0.9666026418499866,30.86695061719333,1,20,0.05,1-16-20
NO2,7,4,0.9124981844732967,0.2678873640935693,0.8255913955777368,29.680690523020782,1,18,0.05555555555555555,1-2-16-18
NO2,7,5,0.9124981844732967,0.2835385229521905,0.688783715010499,31.090829913950884,1,22,0.045454545454545456,1-1-2-11-22
NO2,7,6,0.9124981844732967,0.2774389104347275,0.7524128266871668,30.765282765585223,1,15,0.06666666666666667,1-1-2-5-13-15
NO2,7,7,0.9124981844732967,0.22136841924264758,0.9693522891018523,27.96716656263041,1,12,0.08333333333333333,1-1-2-2-9-10-12
NO2,7,8,0.9124981844732967,0.23760628407115125,0.8758411993910595,30.11027698407261,1,9,0.1111111111111111,1-1-2-2-5-8-9-9
NO2,7,9,0.9124981844732967,0.22275226271271015,0.855373565947294,29.98195337127321,1,9,0.1111111111111111,1-1-2-2-4-5-6-7-9
NO2,7,10,0.9124981844732967,0.2663042590796819,0.6409108404580627,29.737154250300556,1,9,0.1111111111111111,1-1-1-1-2-3-4-6-9-9
NO2,8,2,0.9291862607117984,0.7660010729832066,0.1480288738789952,33.83938911170475,1,36,0.027777777777777776,1-36
NO2,8,3,0.9291862607117984,0.23492555490110628,1.004621983679532,29.36038829226182,1,21,0.047619047619047616,1-15-21
NO2,8,4,0.9291862607117984,0.2543266127873377,0.8609760418176593,27.892760399193936,1,18,0.05555555555555555,1-2-16-18
NO2,8,5,0.9291862607117984,0.2673011772873866,0.726533230852532,28.56910562742073,1,22,0.045454545454545456,1-1-2-11-22
NO2,8,6,0.9291862607117984,0.23578143407919552,0.8482498070585173,26.282815380756993,1,15,0.06666666666666667,1-1-3-5-12-15
NO2,8,7,0.9291862607117984,0.22146419154701596,0.8218149311402004,26.865092452383834,1,15,0.06666666666666667,1-1-2-5-5-8-15
NO2,8,8,0.9291862607117984,0.2493636950262397,0.7566801777532639,25.974136431250496,1,11,0.09090909090909091,1-1-2-3-4-6-9-11
NO2,8,9,0.9291862607117984,0.21608770357850715,0.9091432509094433,25.806546708925836,1,8,0.125,1-1-2-2-3-6-6-8-8
NO2,8,10,0.9291862607117984,0.2579909381918791,0.671342284210724,25.785306217901308,1,9,0.1111111111111111,1-1-1-1-2-3-4-6-9-9
NO2,9,2,0.9440427325502029,0.7613374221883321,0.15140963807702074,32.807763670379444,1,36,0.027777777777777776,1-36
NO2,9,3,0.9440427325502029,0.2192098963593692,1.0301296487899012,28.190223678002756,1,20,0.05,1-16-20
NO2,9,4,0.9440427325502029,0.24233391554426947,0.8891311053947674,26.435204438646895,1,18,0.05555555555555555,1-2-16-18
NO2,9,5,0.9440427325502029,0.2559562227816561,0.7502915843732401,26.862617681036486,1,22,0.045454545454545456,1-1-2-11-22
NO2,9,6,0.9440427325502029,0.22010468113104284,0.8696124905354069,25.998849459534323,1,16,0.0625,1-1-2-6-11-16
NO2,9,7,0.9440427325502029,0.22110560741640944,0.8866148638517498,25.815120768228088,1,10,0.1,1-1-2-5-9-9-10
NO2,9,8,0.9440427325502029,0.20536325102489844,0.9862567511891098,24.45849782732959,1,9,0.1111111111111111,1-1-2-4-5-6-9-9
NO2,9,9,0.9440427325502029,0.22684242253541728,0.9267634574182847,23.442604635126443,1,9,0.1111111111111111,1-1-2-3-4-5-6-6-9
NO2,9,10,0.9440427325502029,0.2185105342383391,0.8888386193728047,23.687243444518263,1,9,0.1111111111111111,1-1-1-2-3-4-5-5-6-9
NO2,10,2,0.9565791958283016,0.7580430083051626,0.15393444299769776,31.985370159175144,1,36,0.027777777777777776,1-36
NO2,10,3,0.9565791958283016,0.21449362865750557,1.0488253713754039,27.26115375871882,1,20,0.05,1-16-20
NO2,10,4,0.9565791958283016,0.23246334890908787,0.9182515666315161,25.299249221352408,1,18,0.05555555555555555,1-2-16-18
NO2,10,5,0.9565791958283016,0.2460490401280546,0.7716451156815843,25.671365486001736,1,22,0.045454545454545456,1-1-2-11-22
NO2,10,6,0.9565791958283016,0.2093472582377913,0.8984476051823543,24.66952057115734,1,16,0.0625,1-1-2-6-11-16
NO2,10,7,0.9565791958283016,0.209803017133443,0.7920964557839273,22.42189984691594,1,15,0.06666666666666667,1-1-1-2-5-12-15
NO2,10,8,0.9565791958283016,0.16945602232862836,1.05627624102731,21.92950920973167,1,11,0.09090909090909091,1-1-2-3-5-6-8-11
NO2,10,9,0.9565791958283016,0.20319110148573258,0.9678819915561134,22.259703405072255,1,8,0.125,1-1-2-4-4-5-6-6-8
NO2,10,10,0.9565791958283016,0.18702762401801937,0.8351929445610601,20.85647337406589,1,9,0.1111111111111111,1-1-1-1-2-5-5-5-7-9
NO2,11,2,0.9667348558384311,0.7551815129522842,0.1559399468582047,31.34849945329633,1,36,0.027777777777777776,1-36
NO2,11,3,0.9667348558384311,0.20944558593603976,1.0660157792437446,26.560336828637066,1,20,0.05,1-16-20
NO2,11,4,0.9667348558384311,0.2266873573694552,0.9356637512032441,24.488909941489922,1,18,0.05555555555555555,1-2-16-18
NO2,11,5,0.9667348558384311,0.2017295801158294,1.1111614182413527,20.817790267188457,1,17,0.058823529411764705,1-2-4-13-17
NO2,11,6,0.9667348558384311,0.22542489158203044,0.8389043557353353,22.977323852322883,1,17,0.058823529411764705,1-1-2-3-13-17
NO2,11,7,0.9667348558384311,0.19506084748315944,0.9441396269667701,21.879087131880564,1,13,0.07692307692307693,1-1-2-2-6-12-13
NO2,11,8,0.9667348558384311,0.1712692931002989,1.0514402390218407,21.23678401877325,1,11,0.09090909090909091,1-1-2-4-5-6-7-11
NO2,11,9,0.9667348558384311,0.19329878117460303,0.9983381634627221,20.933866964203354,1,8,0.125,1-1-2-4-4-5-6-6-8
NO2,11,10,0.9667348558384311,0.2089205198341634,0.9059758513220924,20.24800076143041,1,9,0.1111111111111111,1-1-1-2-3-4-5-5-6-9
