Polutan,Metode,Jumlah_Fitur_Input,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
SO2,PCA,68,35,7,0.1268013245939637,0.9598404736827758,35.556210819033915,301.0635981330953,0.9999998981017796
SO2,PCA,68,35,8,0.0995640717343404,1.0029456523628633,33.689106601608934,267.41556902256383,0.9999998981017796
SO2,PCA,68,35,9,0.1208452989434748,0.8017498351074175,32.13961641764207,239.8173714587184,0.9999998981017796
SO2,PCA,68,35,10,0.0924375550654543,1.1254603467521571,28.8284672517322,230.17128646353308,0.9999998981017796
SO2,PCA,68,36,2,0.7893659610759114,0.1278638777119793,35.60952817749459,1210.459865772646,1.0000000000000002
SO2,PCA,68,36,3,0.7084685101001963,0.1512851838349966,43.02213847948568,691.6448005961768,1.0000000000000002
SO2,PCA,68,36,4,0.3920880355222513,0.5334335082378797,40.13756221719705,525.289021129102,1.0000000000000002
SO2,PCA,68,36,5,0.4060567292046597,0.4739690540167517,39.22505274336786,413.6787333232481,1.0000000000000002
SO2,PCA,68,36,6,0.1358554090957135,0.8798719090057188,38.92039509118656,335.5555723614971,1.0000000000000002
SO2,PCA,68,36,7,0.1268012326450075,0.9598408830270394,35.556181817198166,301.06384410236194,1.0000000000000002
SO2,PCA,68,36,8,0.0995640096155802,1.0029461050183408,33.689076605370985,267.4158083005991,1.0000000000000002
SO2,PCA,68,36,9,0.1208451973288973,0.8017502733292514,32.139583717015164,239.8176159369521,1.0000000000000002
SO2,PCA,68,36,10,0.0924375067761621,1.1254609184882036,28.82843760057997,230.1715243435796,1.0000000000000002
SO2,68 Fitur,68,0,2,0.7893659610759113,0.1278638966664296,35.60952817749455,1210.459865772647,1.0
SO2,68 Fitur,68,0,3,0.7084685101001957,0.1512851901326272,43.02213847948554,691.6448005961786,1.0
SO2,68 Fitur,68,0,4,0.392088035522252,0.5334335131306296,40.13756221719698,525.2890211291029,1.0
SO2,68 Fitur,68,0,5,0.4060567292046602,0.4739690579309518,39.225052743367776,413.6787333232488,1.0
SO2,68 Fitur,68,0,6,0.1358554090957141,0.8798719122675509,38.92039509118652,335.5555723614975,1.0
SO2,68 Fitur,68,0,7,0.126801232645008,0.959840885822895,35.55618181719815,301.06384410236205,1.0
SO2,68 Fitur,68,0,8,0.0995640096155804,1.0029461074647157,33.689076605370964,267.41580830059934,1.0
SO2,68 Fitur,68,0,9,0.1208451973288977,0.8017502754313844,32.13958371701516,239.8176159369523,1.0
SO2,68 Fitur,68,0,10,0.0924375067761621,1.1254609203605923,28.828437600579957,230.1715243435798,1.0
