Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
SO2,15,4,0.39991713233792453,0.5250904896591813,41.39796838240178,509.19926698209196,0.9932621209020119
SO2,15,5,0.41433150417894427,0.4656117216301757,40.8014058168611,397.6190535731942,0.9932621209020119
SO2,15,6,0.14256547131537012,0.8572962662871202,40.84580271688011,319.65414440487405,0.9932621209020119
SO2,15,7,0.13396272820961294,0.9342803509213634,37.44610893293996,285.72066559443635,0.9932621209020119
SO2,15,8,0.10234648788016602,0.9796643960154592,35.139696344493224,255.8054426327654,0.9932621209020119
SO2,15,9,0.10372458188728631,0.863691772622412,34.166331322285586,225.38460872951165,0.9932621209020119
SO2,15,10,0.0945069700805705,0.9826502707814491,31.599767110544395,210.30888082222242,0.9932621209020119
SO2,16,2,0.7912530101640324,0.1264201306793958,35.9654500560643,1198.480757968217,0.9950944936556413
SO2,16,3,0.7114005948161244,0.1492163935415675,43.78027201286756,679.6671262161282,0.9950944936556413
SO2,16,4,0.39802338578736235,0.5265802689876288,41.06449086056618,513.4061208850384,0.9950944936556413
SO2,16,5,0.412347695919284,0.4672799695371085,40.380348902976124,401.8194673842199,0.9950944936556413
SO2,16,6,0.1405949617673601,0.8622912427865752,40.32585398911035,323.82272177680335,0.9950944936556413
SO2,16,7,0.13227003403293827,0.9397738045469902,36.96731843675726,289.5134647653267,0.9950944936556413
SO2,16,8,0.0991391487855172,0.9999995851026724,35.08723913824209,256.6200389573909,0.9950944936556413
SO2,16,9,0.11397967559385384,0.9487110969866356,33.675254153329966,228.78317394133865,0.9950944936556413
SO2,16,10,0.10229028867867022,0.9317727458964475,30.88228622577241,215.1585112038889,0.9950944936556413
SO2,17,2,0.7907381328807904,0.1268075398741758,35.86683109244781,1201.7761384878845,0.9964439758646911
SO2,17,3,0.7106021826672143,0.14977476421926475,43.5691129601059,682.9615490867911,0.9964439758646911
SO2,17,4,0.39652138052942104,0.5296331089475639,40.802786033893604,516.6995856586651,0.9964439758646911
SO2,17,5,0.41072115184796415,0.4700446942616317,40.052107423915345,405.1129192057907,0.9964439758646911
SO2,17,6,0.13898823695156184,0.867607687090719,39.92122958475463,327.10663848321644,0.9964439758646911
SO2,17,7,0.13042772022982047,0.9462213666394419,36.556655807186736,292.77093425799194,0.9964439758646911
SO2,17,8,0.10330414099359804,0.9860938235344876,34.77122485808924,259.0548417521066,0.9964439758646911
SO2,17,9,0.1115645007569845,0.9555982614859643,33.21422261451552,231.97022993340846,0.9964439758646911
SO2,17,10,0.09000728745483964,0.958944891181049,30.224825899106964,219.71367402653374,0.9964439758646911
